[setup] Using binary: /root/tacet/target/release/benchmark
[setup] Output root:  /root/bench-results/ablation-v3

==========================================
=== Config: baseline
=== Env:    <library defaults>
=== Output: /root/bench-results/ablation-v3/baseline
==========================================
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 120
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 5760
  Total tool runs: 5760
  Batched: 12 batches of 500 datasets (~160MB peak memory)

  Resuming: 5760 results loaded from checkpoint

Completed in 259.3s

Raw results already written to: /root/bench-results/ablation-v3/baseline/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v3/baseline/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v3/baseline/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 120
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 259.3s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1212 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1036 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1036 |
| tail | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1228 |
| tail | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1225 |
| tail | 1σ | ar1-0.6 | 88.3% | [77.8%, 94.2%] | 1225 |
| tail | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1228 |
| tail | 1σ | ar1-0.8 | 58.3% | [45.7%, 69.9%] | 1229 |
| tail | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1226 |
| tail | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1078 |
| tail | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1080 |
| tail | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1249 |
| tail | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1251 |
| tail | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1224 |
| tail | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1223 |
| tail | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1237 |
| tail | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1235 |
| tail | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1079 |
| tail | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1069 |
| tail | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1244 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1247 |
| tail | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1232 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1235 |
| tail | 4σ | ar1-0.8 | 85.0% | [73.9%, 91.9%] | 1250 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1237 |
| tail | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1078 |
| tail | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1076 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1239 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1257 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1245 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1258 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1248 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1249 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1077 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1078 |


[nu_prior_high] completed in 257s
[nu_prior_high] rows=11840 outcomes:    3356 fail    2426 inconclusive    6058 pass 

==========================================
=== Config: combo_stress_heavy
=== Env:    TACET_ABLATION_PI0=0.85 TACET_ABLATION_ALPHA=0.01 TACET_ABLATION_BETA=0.99 TACET_ABLATION_KL_MIN=1.5 TACET_ABLATION_NU_LIKELIHOOD=2.5 TACET_ABLATION_NU_PRIOR=2.5 
=== Output: /root/bench-results/ablation-v3/combo_stress_heavy
==========================================
[ablation] overrides: pi0=Some(0.85) alpha=Some(0.01) beta=Some(0.99) kl_min=Some(1.5) nu_ℓ=Some(2.5) nu_prior=Some(2.5)
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 120
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 5760
  Total tool runs: 5760
  Batched: 12 batches of 500 datasets (~160MB peak memory)


Completed in 507.2s

Raw results already written to: /root/bench-results/ablation-v3/combo_stress_heavy/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v3/combo_stress_heavy/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v3/combo_stress_heavy/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 120
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 507.2s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.6% | 0.0% ± 1.6% | 0.0% ± 1.6% | 0.0% ± 1.6% |
| tacet (θ=100ns) | 0.0% ± 1.6% | 0.0% ± 1.6% | 0.0% ± 1.6% | 0.0% ± 1.6% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 98% | 100% | 100% | 100% | 100% |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 0% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1239 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1235 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1221 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1230 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1230 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1228 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1062 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1061 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1062 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1061 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1062 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1061 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1062 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1061 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1062 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1061 |
| shift | 0.2σ | ar1-0.3 | 1.7% | [0.5%, 5.9%] | 1226 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1232 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1222 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1221 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1218 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1214 |
| shift | 0.2σ | iid | 98.3% | [94.1%, 99.5%] | 1055 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 3.1%] | 1053 |
| shift | 1σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1231 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1226 |
| shift | 1σ | ar1-0.6 | 100.0% | [96.9%, 100.0%] | 1234 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1227 |
| shift | 1σ | ar1-0.8 | 100.0% | [96.9%, 100.0%] | 1229 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1229 |
| shift | 1σ | iid | 100.0% | [96.9%, 100.0%] | 1058 |
| shift | 1σ | iid | 0.0% | [0.0%, 3.1%] | 1066 |
| shift | 2σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1226 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1239 |
| shift | 2σ | ar1-0.6 | 100.0% | [96.9%, 100.0%] | 1229 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1231 |
| shift | 2σ | ar1-0.8 | 100.0% | [96.9%, 100.0%] | 1222 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1227 |
| shift | 2σ | iid | 100.0% | [96.9%, 100.0%] | 1063 |
| shift | 2σ | iid | 0.0% | [0.0%, 3.1%] | 1057 |
| shift | 4σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1254 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1247 |
| shift | 4σ | ar1-0.6 | 100.0% | [96.9%, 100.0%] | 1244 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1248 |
| shift | 4σ | ar1-0.8 | 100.0% | [96.9%, 100.0%] | 1245 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1239 |
| shift | 4σ | iid | 100.0% | [96.9%, 100.0%] | 1077 |
| shift | 4σ | iid | 0.0% | [0.0%, 3.1%] | 1074 |
| shift | 20σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1340 |
| shift | 20σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1334 |
| shift | 20σ | ar1-0.6 | 100.0% | [96.9%, 100.0%] | 1334 |
| shift | 20σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1345 |
| shift | 20σ | ar1-0.8 | 19.2% | [13.1%, 27.1%] | 1336 |
| shift | 20σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1327 |
| shift | 20σ | iid | 100.0% | [96.9%, 100.0%] | 1135 |
| shift | 20σ | iid | 0.0% | [0.0%, 3.1%] | 1134 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1224 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1225 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1223 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1218 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1210 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1201 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1054 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1054 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1054 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1054 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1054 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1217 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1224 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1212 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1218 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1221 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1219 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 3.1%] | 1053 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 3.1%] | 1054 |
| tail | 1σ | ar1-0.3 | 24.2% | [17.4%, 32.6%] | 1230 |
| tail | 1σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1221 |
| tail | 1σ | ar1-0.6 | 2.5% | [0.9%, 7.1%] | 1231 |
| tail | 1σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1236 |
| tail | 1σ | ar1-0.8 | 0.8% | [0.1%, 4.6%] | 1223 |
| tail | 1σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1226 |
| tail | 1σ | iid | 99.2% | [95.4%, 99.9%] | 1076 |
| tail | 1σ | iid | 0.0% | [0.0%, 3.1%] | 1079 |
| tail | 2σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1244 |
| tail | 2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1247 |
| tail | 2σ | ar1-0.6 | 100.0% | [96.9%, 100.0%] | 1248 |
| tail | 2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1241 |
| tail | 2σ | ar1-0.8 | 35.0% | [27.1%, 43.9%] | 1245 |
| tail | 2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1250 |
| tail | 2σ | iid | 100.0% | [96.9%, 100.0%] | 1087 |
| tail | 2σ | iid | 0.0% | [0.0%, 3.1%] | 1081 |
| tail | 4σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1248 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1259 |
| tail | 4σ | ar1-0.6 | 100.0% | [96.9%, 100.0%] | 1246 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1247 |
| tail | 4σ | ar1-0.8 | 100.0% | [96.9%, 100.0%] | 1243 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1243 |
| tail | 4σ | iid | 100.0% | [96.9%, 100.0%] | 1089 |
| tail | 4σ | iid | 0.0% | [0.0%, 3.1%] | 1084 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1265 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1267 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1248 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1253 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1229 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1242 |
| tail | 20σ | iid | 0.0% | [0.0%, 3.1%] | 1081 |
| tail | 20σ | iid | 0.0% | [0.0%, 3.1%] | 1082 |


[combo_stress_heavy] completed in 508s
[combo_stress_heavy] rows=11520 outcomes:    2977 fail    3055 inconclusive    5488 pass 

==========================================
=== Config: combo_stress_light
=== Env:    TACET_ABLATION_PI0=0.50 TACET_ABLATION_ALPHA=0.10 TACET_ABLATION_BETA=0.90 TACET_ABLATION_KL_MIN=0.3 TACET_ABLATION_NU_LIKELIHOOD=16 TACET_ABLATION_NU_PRIOR=16 
=== Output: /root/bench-results/ablation-v3/combo_stress_light
==========================================
[ablation] overrides: pi0=Some(0.5) alpha=Some(0.1) beta=Some(0.9) kl_min=Some(0.3) nu_ℓ=Some(16.0) nu_prior=Some(16.0)
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 120
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 5760
  Total tool runs: 5760
  Batched: 12 batches of 500 datasets (~160MB peak memory)


Completed in 505.5s

Raw results already written to: /root/bench-results/ablation-v3/combo_stress_light/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v3/combo_stress_light/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v3/combo_stress_light/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 120
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 505.5s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.6% | 0.0% ± 1.6% | 0.0% ± 1.6% | 0.8% ± 2.2% |
| tacet (θ=100ns) | 0.0% ± 1.6% | 0.0% ± 1.6% | 0.0% ± 1.6% | 0.0% ± 1.6% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 100% | 100% | 100% | 100% | 100% |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 4% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1228 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1229 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1221 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1227 |
| shift | 0σ | ar1-0.8 | 0.8% | [0.1%, 4.6%] | 1221 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1228 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1066 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1067 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1066 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1067 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1066 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1067 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1066 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1067 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1066 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1067 |
| shift | 0.2σ | ar1-0.3 | 85.0% | [77.5%, 90.3%] | 1223 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1217 |
| shift | 0.2σ | ar1-0.6 | 57.5% | [48.6%, 66.0%] | 1232 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1230 |
| shift | 0.2σ | ar1-0.8 | 25.0% | [18.1%, 33.4%] | 1217 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1214 |
| shift | 0.2σ | iid | 100.0% | [96.9%, 100.0%] | 1068 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 3.1%] | 1066 |
| shift | 1σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1228 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1230 |
| shift | 1σ | ar1-0.6 | 100.0% | [96.9%, 100.0%] | 1231 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1226 |
| shift | 1σ | ar1-0.8 | 100.0% | [96.9%, 100.0%] | 1224 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1228 |
| shift | 1σ | iid | 100.0% | [96.9%, 100.0%] | 1068 |
| shift | 1σ | iid | 0.0% | [0.0%, 3.1%] | 1064 |
| shift | 2σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1228 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1239 |
| shift | 2σ | ar1-0.6 | 100.0% | [96.9%, 100.0%] | 1230 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1232 |
| shift | 2σ | ar1-0.8 | 100.0% | [96.9%, 100.0%] | 1233 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1227 |
| shift | 2σ | iid | 100.0% | [96.9%, 100.0%] | 1068 |
| shift | 2σ | iid | 0.0% | [0.0%, 3.1%] | 1063 |
| shift | 4σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1246 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1241 |
| shift | 4σ | ar1-0.6 | 100.0% | [96.9%, 100.0%] | 1235 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1244 |
| shift | 4σ | ar1-0.8 | 100.0% | [96.9%, 100.0%] | 1234 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1245 |
| shift | 4σ | iid | 100.0% | [96.9%, 100.0%] | 1061 |
| shift | 4σ | iid | 0.0% | [0.0%, 3.1%] | 1069 |
| shift | 20σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1337 |
| shift | 20σ | ar1-0.3 | 50.8% | [42.0%, 59.6%] | 1330 |
| shift | 20σ | ar1-0.6 | 100.0% | [96.9%, 100.0%] | 1343 |
| shift | 20σ | ar1-0.6 | 35.0% | [27.1%, 43.9%] | 1341 |
| shift | 20σ | ar1-0.8 | 100.0% | [96.9%, 100.0%] | 1332 |
| shift | 20σ | ar1-0.8 | 30.0% | [22.5%, 38.7%] | 1339 |
| shift | 20σ | iid | 100.0% | [96.9%, 100.0%] | 1128 |
| shift | 20σ | iid | 4.2% | [1.8%, 9.4%] | 1127 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1221 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1219 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1213 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1215 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1215 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1209 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1049 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1049 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1049 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1049 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1049 |
| tail | 0.2σ | ar1-0.3 | 0.8% | [0.1%, 4.6%] | 1221 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1218 |
| tail | 0.2σ | ar1-0.6 | 1.7% | [0.5%, 5.9%] | 1205 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1214 |
| tail | 0.2σ | ar1-0.8 | 0.8% | [0.1%, 4.6%] | 1217 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1216 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 3.1%] | 1058 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 3.1%] | 1057 |
| tail | 1σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1234 |
| tail | 1σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1236 |
| tail | 1σ | ar1-0.6 | 99.2% | [95.4%, 99.9%] | 1236 |
| tail | 1σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1229 |
| tail | 1σ | ar1-0.8 | 84.2% | [76.6%, 89.6%] | 1221 |
| tail | 1σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1234 |
| tail | 1σ | iid | 100.0% | [96.9%, 100.0%] | 1080 |
| tail | 1σ | iid | 0.0% | [0.0%, 3.1%] | 1079 |
| tail | 2σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1235 |
| tail | 2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1249 |
| tail | 2σ | ar1-0.6 | 100.0% | [96.9%, 100.0%] | 1242 |
| tail | 2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1250 |
| tail | 2σ | ar1-0.8 | 100.0% | [96.9%, 100.0%] | 1241 |
| tail | 2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1235 |
| tail | 2σ | iid | 100.0% | [96.9%, 100.0%] | 1077 |
| tail | 2σ | iid | 0.0% | [0.0%, 3.1%] | 1072 |
| tail | 4σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1255 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1248 |
| tail | 4σ | ar1-0.6 | 100.0% | [96.9%, 100.0%] | 1243 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1247 |
| tail | 4σ | ar1-0.8 | 100.0% | [96.9%, 100.0%] | 1244 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1238 |
| tail | 4σ | iid | 100.0% | [96.9%, 100.0%] | 1077 |
| tail | 4σ | iid | 0.0% | [0.0%, 3.1%] | 1073 |
| tail | 20σ | ar1-0.3 | 1.7% | [0.5%, 5.9%] | 1260 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1260 |
| tail | 20σ | ar1-0.6 | 8.3% | [4.6%, 14.7%] | 1257 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1260 |
| tail | 20σ | ar1-0.8 | 10.0% | [5.8%, 16.7%] | 1250 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1235 |
| tail | 20σ | iid | 0.0% | [0.0%, 3.1%] | 1091 |
